"iso3","anio","valor_en_ton"
"DNK","1907","2.094084"
"DNK","1908","2.567322"
"DNK","1909","2.8069208"
"DNK","1910","2.546705"
"DNK","1911","2.68117"
"DNK","1912","3.1419694"
"DNK","1913","3.1860123"
"DNK","1914","3.2273786"
"DNK","1915","3.4145477"
"DNK","1916","3.2976382"
"DNK","1917","2.3717608"
"DNK","1918","2.7356389"
"DNK","1919","2.5681522"
"DNK","1920","2.2189536"
"DNK","1921","2.074887"
"DNK","1922","2.9201694"
"DNK","1923","3.1570709"
"DNK","1924","3.6684048"
"DNK","1925","3.1588998"
"DNK","1926","3.0572312"
"DNK","1927","3.8576047"
"DNK","1928","3.6029875"
"DNK","1929","4.3025503"
"DNK","1930","3.8943055"
"DNK","1931","4.0060887"
"DNK","1932","3.725938"
"DNK","1933","3.6814446"
"DNK","1934","3.999648"
"DNK","1935","4.133155"
"DNK","1936","4.242592"
"DNK","1937","4.347294"
"DNK","1938","3.8729396"
"DNK","1939","4.278717"
"DNK","1940","3.855321"
"DNK","1941","4.481733"
"DNK","1942","4.1996107"
"DNK","1943","5.2011013"
"DNK","1944","5.0599732"
"DNK","1945","3.4658437"
"DNK","1946","4.307488"
"DNK","1947","5.181152"
"DNK","1948","4.078243"
"DJI","1950","0.17629229"
"DJI","1951","0.39866945"
"DJI","1952","0.38638145"
"DJI","1953","0.4278562"
"DJI","1954","0.46621707"
"DJI","1955","0.50184906"
"DJI","1956","0.38879973"
"DJI","1957","0.5646696"
"DJI","1958","0.59235674"
"DJI","1959","0.44122782"
"DJI","1960","0.46889105"
"DJI","1961","0.49245104"
"DJI","1962","0.51141316"
"DJI","1963","0.6751704"
"DJI","1964","0.8185244"
"DJI","1965","1.1114461"
"DJI","1966","1.2119249"
"DJI","1967","0.72568226"
"DJI","1968","0.94696283"
"DJI","1969","0.62237453"
"DJI","1970","0.96425724"
"DJI","1971","1.0452553"
"DJI","1972","1.1529891"
"DJI","1973","1.0124172"
"DJI","1974","1.0145767"
"DJI","1975","0.9485357"
"DJI","1976","0.8628094"
"DJI","1977","0.78175527"
"DJI","1978","0.7237518"
"DJI","1979","1.1976663"
"DJI","1980","1.0738901"
"DJI","1981","0.88024026"
"DJI","1982","0.9801785"
"DJI","1983","0.94655377"
"DJI","1984","0.92038864"
"DJI","1985","0.89607376"
"DJI","1986","0.8894629"
"DJI","1987","0.85871327"
"DJI","1988","0.7216427"
"DJI","1989","0.74529564"
"DJI","1990","0.51419395"
"DJI","1991","0.4780185"
"DJI","1992","0.48797834"
"DJI","1993","0.4975337"
"DJI","1994","0.48188722"
"DJI","1995","0.49464127"
"DJI","1996","0.4774245"
"DJI","1997","0.49929243"
"DJI","1998","0.5536089"
"DJI","1999","0.5347931"
"DJI","2000","0.4937699"
"DJI","2001","0.47864392"
"DJI","2002","0.50609016"
"DJI","2003","0.5225121"
"DJI","2004","0.49696228"
"DJI","2005","0.4983156"
"DJI","2006","0.48884654"
"DJI","2007","0.533591"
"DJI","2008","0.56439906"
"DJI","2009","0.49199983"
"DJI","2010","0.5620329"
"DJI","2011","0.5045329"
"DJI","2012","0.51064277"
"DJI","2013","0.5728672"
"DJI","2014","0.39258876"
"DJI","2015","0.42895317"
"DJI","2016","0.3714898"
"DJI","2017","0.37660372"
"DJI","2018","0.4113473"
"DJI","2019","0.4177071"
"DJI","2020","0.35082307"
"DJI","2021","0.41140705"
"DJI","2022","0.40418932"
"DMA","1951","0.072721496"
"DMA","1952","0.14491664"
"DMA","1953","0.07207774"
"DMA","1954","0.07151501"
"DMA","1955","0.07057282"
"DMA","1956","0.069166005"
"DMA","1957","0.06743103"
"DMA","1958","0.13087584"
"DMA","1959","0.19004478"
"DMA","1960","0.18506296"
"DMA","1961","0.18193856"
"DMA","1962","0.17947881"
"DMA","1963","0.23619281"
"DMA","1964","0.23314191"
"DMA","1965","0.2298764"
"DMA","1966","0.22638245"
"DMA","1967","0.33419985"
"DMA","1968","0.3286934"
"DMA","1969","0.26931274"
"DMA","1970","0.37217942"
"DMA","1971","0.36932293"
"DMA","1972","0.36697668"
"DMA","1973","0.36456674"
"DMA","1974","0.41377753"
"DMA","1975","0.41099846"
"DMA","1976","0.40843853"
"DMA","1977","0.35542744"
"DMA","1978","0.35377526"
"DMA","1979","0.4530417"
"DMA","1980","0.5019178"
"DMA","1981","0.50226873"
"DMA","1982","0.55476946"
"DMA","1983","0.5575322"
"DMA","1984","0.6110316"
"DMA","1985","0.6651306"
"DMA","1986","0.6686788"
"DMA","1987","0.67254037"
"DMA","1988","0.7805931"
"DMA","1989","0.8375336"
"DMA","1990","0.84349865"
"DMA","1991","0.8475351"
"DMA","1992","0.8479641"
"DMA","1993","0.90016764"
"DMA","1994","1.0057354"
"DMA","1995","1.1644516"
"DMA","1996","1.0592351"
"DMA","1997","1.1666088"
"DMA","1998","1.1158258"
"DMA","1999","1.1731113"
"DMA","2000","1.5006509"
"DMA","2001","1.6124158"
"DMA","2002","1.5024971"
"DMA","2003","1.7127248"
"DMA","2004","2.0833054"
"DMA","2005","2.1871123"
"DMA","2006","2.0781548"
"DMA","2007","2.5034235"
"DMA","2008","2.4499812"
"DMA","2009","2.7158492"
"DMA","2010","2.5039332"
"DMA","2011","2.2381105"
"DMA","2012","2.3927555"
"DMA","2013","2.2887027"
"DMA","2014","2.3762033"
"DMA","2015","2.5114884"
"DMA","2016","2.456675"
"DMA","2017","2.1852262"
"DMA","2018","2.2757764"
"DMA","2019","2.4103239"
"DMA","2020","2.187888"
"DMA","2021","2.0959618"
"DMA","2022","2.1058853"
"DOM","1949","0.011040426"
"DOM","1950","0.14602037"
"DOM","1951","0.14607373"
"DOM","1952","0.23413312"
"DOM","1953","0.23662935"
"DOM","1954","0.23174931"
"DOM","1955","0.32784423"
"DOM","1956","0.34122202"
"DOM","1957","0.34591964"
"DOM","1958","0.34521982"
"DOM","1959","0.3489027"
"DOM","1960","0.3153079"
"DOM","1961","0.30179262"
"DOM","1962","0.35247254"
"DOM","1963","0.3433908"
"DOM","1964","0.46544853"
"DOM","1965","0.39944714"
"DOM","1966","0.4187646"
"DOM","1967","0.3813515"
"DOM","1968","0.5548052"
"DOM","1969","0.6090486"
"DOM","1970","0.69373643"
"DOM","1971","0.7649594"
"DOM","1972","0.98816013"
"DOM","1973","1.2283543"
"DOM","1974","1.2874259"
"DOM","1975","1.2401311"
"DOM","1976","1.2076336"
"DOM","1977","1.0435861"
"DOM","1978","0.9881489"
"DOM","1979","1.2061394"
"DOM","1980","1.1166128"
"DOM","1981","1.0424777"
"DOM","1982","1.0479654"
"DOM","1983","1.2795378"
"DOM","1984","1.176431"
"DOM","1985","1.1283523"
"DOM","1986","1.2390381"
"DOM","1987","1.4474354"
"DOM","1988","1.4251472"
"DOM","1989","1.469605"
"DOM","1990","1.2534734"
"DOM","1991","1.3104904"
"DOM","1992","1.4026796"
"DOM","1993","1.4794917"
"DOM","1994","1.5272576"
"DOM","1995","1.9196248"
"DOM","1996","2.0573769"
"DOM","1997","2.1184692"
"DOM","1998","2.1477802"
"DOM","1999","2.1187072"
"DOM","2000","2.223638"
"DOM","2001","2.2083876"
"DOM","2002","2.3819082"
"DOM","2003","2.3929765"
"DOM","2004","1.9167238"
"DOM","2005","1.9575529"
"DOM","2006","2.0585506"
"DOM","2007","2.1264076"
"DOM","2008","2.1350346"
"DOM","2009","2.050222"
"DOM","2010","2.1024926"
"DOM","2011","2.152511"
"DOM","2012","2.118931"
"DOM","2013","2.0938118"
"DOM","2014","2.1202457"
"DOM","2015","2.257829"
"DOM","2016","2.3409507"
"DOM","2017","2.2556932"
"DOM","2018","2.3924725"
"DOM","2019","2.607516"
"DOM","2020","2.136578"
"DOM","2021","2.1393347"
"DOM","2022","2.1051137"
"DOM","1947","0.003375205"
"DOM","1948","0.00978623"
"TLS","1994","0"
"TLS","1995","0"
"TLS","1996","0"
"TLS","1997","0"
"TLS","1998","0.07076632"
"TLS","1999","0.17651145"
"TLS","2000","0.25030538"
"TLS","2001","0.13308354"
"TLS","2002","0.28789377"
"TLS","2003","0.26818097"
"TLS","2004","0.52537173"
"TLS","2005","0.33131027"
"TLS","2006","0.31843615"
"TLS","2007","0.28259346"
"TLS","2008","0.27335548"
"TLS","2009","0.3019897"
"TLS","2010","0.2876769"
"TLS","2011","0.38984352"
"TLS","2012","0.5197362"
"TLS","2013","0.53267765"
"TLS","2014","0.52687275"
"TLS","2015","0.48897764"
"TLS","2016","0.52505535"
"TLS","2017","0.5547369"
"TLS","2018","0.48898363"
"TLS","2019","0.5274983"
"TLS","2020","0.49730384"
"TLS","2021","0.5024414"
"TLS","2022","0.49869007"
"ECU","1949","0.38065323"
"ECU","1950","0.2102719"
"ECU","1951","0.19460991"
"ECU","1952","0.24084"
"ECU","1953","0.21525347"
"ECU","1954","0.24603118"
"ECU","1955","0.29771733"
"ECU","1956","0.31365952"
"ECU","1957","0.2663626"
"ECU","1958","0.30272985"
"ECU","1959","0.2879053"
"ECU","1960","0.38144672"
"ECU","1961","0.34604684"
"ECU","1962","0.31973967"
"ECU","1963","0.35641634"
"ECU","1964","0.4133055"
"ECU","1965","0.4260606"
"ECU","1966","0.43974295"
"ECU","1967","0.45752302"
"ECU","1968","0.5342992"
"ECU","1969","0.5984407"
"ECU","1970","0.6931405"
"ECU","1971","0.6643794"
"ECU","1972","0.70237046"
"ECU","1973","0.78207237"
"ECU","1974","0.88025475"
"ECU","1975","1.0350579"
"ECU","1976","1.1090096"
"ECU","1977","0.99540836"
"ECU","1978","1.3492544"
"ECU","1979","1.532404"
"ECU","1980","1.6479124"
"ECU","1981","1.9937248"
"ECU","1982","2.2437856"
"ECU","1983","2.217244"
"ECU","1984","2.3483934"
"ECU","1985","2.0912075"
"ECU","1986","1.6010444"
"ECU","1987","1.5440091"
"ECU","1988","1.722062"
"ECU","1989","1.973882"
"ECU","1990","1.5749345"
"ECU","1991","1.5119555"
"ECU","1992","2.012024"
"ECU","1993","2.1637373"
"ECU","1994","1.2607749"
"ECU","1995","2.0324407"
"ECU","1996","2.1485708"
"ECU","1997","1.6207159"
"ECU","1998","1.8927093"
"ECU","1999","1.7705554"
"ECU","2000","1.6574092"
"ECU","2001","1.8222574"
"ECU","2002","1.8994552"
"ECU","2003","2.0352755"
"ECU","2004","2.1617272"
"ECU","2005","2.221465"
"ECU","2006","2.1193247"
"ECU","2007","2.4052465"
"ECU","2008","2.091112"
"ECU","2009","2.2789886"
"ECU","2010","2.4201083"
"ECU","2011","2.511129"
"ECU","2012","2.415982"
"ECU","2013","2.5221019"
"ECU","2014","2.7404037"
"ECU","2015","2.5485296"
"ECU","2016","2.3940413"
"ECU","2017","2.3461897"
"ECU","2018","2.2584543"
"ECU","2019","2.310065"
"ECU","2020","1.8710657"
"ECU","2021","2.2324002"
"ECU","2022","2.3117273"
"ECU","1917","0.014122485"
"ECU","1918","0.013979664"
"ECU","1919","0.013843684"
"ECU","1920","0.013714313"
"ECU","1921","0.01359134"
"ECU","1922","0.013474566"
"ECU","1923","0.019091168"
"ECU","1924","0.022721095"
"ECU","1925","0.03567938"
"ECU","1926","0.046560686"
"ECU","1927","0.11821566"
"ECU","1928","0.23631996"
"ECU","1929","0.29702318"
"ECU","1930","0.33019993"
"ECU","1931","0.36647892"
"ECU","1932","0.33317193"
"ECU","1933","0.332049"
"ECU","1934","0.32751966"
"ECU","1935","0.34218326"
"ECU","1936","0.3732037"
"ECU","1937","0.4056019"
"ECU","1938","0.41840324"
"ECU","1939","0.42387488"
"ECU","1940","0.41969788"
"ECU","1941","0.27333638"
"ECU","1942","0.3826223"
"ECU","1943","0.37213936"
"ECU","1944","0.45337662"
"ECU","1945","0.4066568"
"ECU","1946","0.35414463"
"ECU","1947","0.36037296"
"ECU","1948","0.3879747"
"EGY","1949","0.36178073"
"EGY","1950","0.48383242"
"EGY","1951","0.48868638"
"EGY","1952","0.4927094"
"EGY","1953","0.47568727"
"EGY","1954","0.5018854"
"EGY","1955","0.4463631"
"EGY","1956","0.40657946"
"EGY","1957","0.4751799"
"EGY","1958","0.532376"
"EGY","1959","0.48231116"
"EGY","1960","0.593047"
"EGY","1961","0.6150352"
"EGY","1962","0.6519604"
"EGY","1963","0.7360631"
"EGY","1964","0.8489541"
"EGY","1965","0.89587367"
"EGY","1966","0.83927613"
"EGY","1967","0.6063212"
"EGY","1968","0.6888384"
"EGY","1969","0.57844377"
"EGY","1970","0.62256384"
"EGY","1971","0.64721626"
"EGY","1972","0.7011962"
"EGY","1973","0.64010173"
"EGY","1974","0.68781656"
"EGY","1975","0.8010173"
"EGY","1976","0.86888456"
"EGY","1977","0.9319253"
"EGY","1978","0.9443044"
"EGY","1979","1.0060295"
"EGY","1980","1.0326291"
"EGY","1981","1.1337008"
"EGY","1982","1.2244048"
"EGY","1983","1.2032958"
"EGY","1984","1.3087298"
"EGY","1985","1.2752304"
"EGY","1986","1.4466482"
"EGY","1987","1.41203"
"EGY","1988","1.3685378"
"EGY","1989","1.2894014"
"EGY","1990","1.3146554"
"EGY","1991","1.3187935"
"EGY","1992","1.3325723"
"EGY","1993","1.5033344"
"EGY","1994","1.4077506"
"EGY","1995","1.5427656"
"EGY","1996","1.4939458"
"EGY","1997","1.6673931"
"EGY","1998","1.8266327"
"EGY","1999","1.8341435"
"EGY","2000","2.0153186"
"EGY","2001","1.752218"
"EGY","2002","1.7361"
"EGY","2003","1.9735758"
"EGY","2004","1.9681492"
"EGY","2005","2.127299"
"EGY","2006","2.2224348"
"EGY","2007","2.2963743"
"EGY","2008","2.3582592"
"EGY","2009","2.4149163"
"EGY","2010","2.3335464"
"EGY","2011","2.4318066"
"EGY","2012","2.342532"
"EGY","2013","2.2641215"
"EGY","2014","2.3736145"
"EGY","2015","2.2970839"
"EGY","2016","2.399037"
"EGY","2017","2.5553803"
"EGY","2018","2.3511286"
"EGY","2019","2.4251409"
"EGY","2020","2.1182494"
"EGY","2021","2.2595594"
"EGY","2022","2.333106"
"EGY","1911","0.00095592125"
"EGY","1912","0.007244242"
"EGY","1913","0.003426251"
"EGY","1914","0.025874218"
"EGY","1915","0.007615343"
"EGY","1916","0.014760709"
"EGY","1917","0.034258686"
"EGY","1918","0.06949286"
"EGY","1919","0.054725338"
"EGY","1920","0.03568628"
"EGY","1921","0.043537762"
"EGY","1922","0.040802166"
"EGY","1923","0.035621382"
"EGY","1924","0.037430473"
"EGY","1925","0.041100673"
"EGY","1926","0.03903243"
"EGY","1927","0.041264337"
"EGY","1928","0.0623732"
"EGY","1929","0.06553288"
"EGY","1930","0.07165223"
"EGY","1931","0.06975627"
"EGY","1932","0.065090686"
"EGY","1933","0.05876274"
"EGY","1934","0.05479843"
"EGY","1935","0.048983943"
"EGY","1936","0.047148738"
"EGY","1937","0.04393957"
"EGY","1938","0.055349458"
"EGY","1939","0.13811542"
"EGY","1940","0.18441434"
"EGY","1941","0.23555782"
"EGY","1942","0.22320671"
"EGY","1943","0.23263827"
"EGY","1944","0.24078307"
"EGY","1945","0.23437251"
"EGY","1946","0.22137754"
"EGY","1947","0.22538629"
"EGY","1948","0.30597034"
"SLV","1950","0.12255758"
"SLV","1951","0.14444882"
"SLV","1952","0.17011167"
"SLV","1953","0.17874849"
"SLV","1954","0.19607338"
"SLV","1955","0.18844183"
"SLV","1956","0.2101667"
"SLV","1957","0.2320203"
"SLV","1958","0.22629431"
"SLV","1959","0.22333018"
"SLV","1960","0.22266465"
"SLV","1961","0.20367247"
"SLV","1962","0.2206601"
"SLV","1963","0.37299004"
"SLV","1964","0.39763433"
"SLV","1965","0.32717222"
"SLV","1966","0.39915547"
"SLV","1967","0.34497532"
"SLV","1968","0.3658722"
"SLV","1969","0.3370854"
"SLV","1970","0.39465812"
"SLV","1971","0.40690908"
"SLV","1972","0.4415936"
"SLV","1973","0.5054658"
"SLV","1974","0.49448225"
"SLV","1975","0.5164557"
"SLV","1976","0.52958703"
"SLV","1977","0.5360221"
"SLV","1978","0.54787827"
"SLV","1979","0.5361376"
"SLV","1980","0.47004524"
"SLV","1981","0.39979288"
"SLV","1982","0.38089874"
"SLV","1983","0.4020238"
"SLV","1984","0.33212572"
"SLV","1985","0.403001"
"SLV","1986","0.39581153"
"SLV","1987","0.47649384"
"SLV","1988","0.47057235"
"SLV","1989","0.483272"
"SLV","1990","0.46114907"
"SLV","1991","0.5776734"
"SLV","1992","0.5973796"
"SLV","1993","0.70601994"
"SLV","1994","0.7926647"
"SLV","1995","0.86955136"
"SLV","1996","0.7614942"
"SLV","1997","0.92693335"
"SLV","1998","0.97384965"
"SLV","1999","0.94327974"
"SLV","2000","0.95174825"
"SLV","2001","0.97817224"
"SLV","2002","1.0097492"
"SLV","2003","1.0676966"
"SLV","2004","1.0361451"
"SLV","2005","1.0430437"
"SLV","2006","1.1132455"
"SLV","2007","1.1325997"
"SLV","2008","1.0554718"
"SLV","2009","1.0363276"
"SLV","2010","1.0334623"
"SLV","2011","1.0589914"
"SLV","2012","1.0504097"
"SLV","2013","0.9852612"
"SLV","2014","0.99059945"
"SLV","2015","1.0700842"
"SLV","2016","1.0552406"
"SLV","2017","0.9526126"
"SLV","2018","0.9978113"
"SLV","2019","1.202131"
"SLV","2020","1.0479546"
"SLV","2021","1.1858464"
"SLV","2022","1.2174718"
"GNQ","1950","0.048553165"
"GNQ","1951","0.047754347"
"GNQ","1952","0.046976365"
"GNQ","1953","0.046212446"
"GNQ","1954","0.12122466"
"GNQ","1955","0.1490558"
"GNQ","1956","0.14661747"
"GNQ","1957","0.12979202"
"GNQ","1958","0.18438575"
"GNQ","1959","0.18129501"
"GNQ","1960","0.08222652"
"GNQ","1961","0.08074338"
"GNQ","1962","0.07922134"
"GNQ","1963","0.09062065"
"GNQ","1964","0.088789806"
"GNQ","1965","0.099356316"
"GNQ","1966","0.08506235"
"GNQ","1967","0.0831685"
"GNQ","1968","0.092954814"
"GNQ","1969","0.13789469"
"GNQ","1970","0.115597814"
"GNQ","1971","0.21140562"
"GNQ","1972","0.28796542"
"GNQ","1973","0.098343275"
"GNQ","1974","0.17653881"
"GNQ","1975","0.2198876"
"GNQ","1976","0.22567053"
"GNQ","1977","0.2295198"
"GNQ","1978","0.25700036"
"GNQ","1979","0.22737992"
"GNQ","1980","0.20750609"
"GNQ","1981","0.23442967"
"GNQ","1982","0.23208308"
"GNQ","1983","0.18496478"
"GNQ","1984","0.2251595"
"GNQ","1985","0.1742982"
"GNQ","1986","0.2028992"
"GNQ","1987","0.23850831"
"GNQ","1988","0.24619263"
"GNQ","1989","0.261461"
"GNQ","1990","0.13379157"
"GNQ","1991","0.13650334"
"GNQ","1992","0.13155065"
"GNQ","1993","0.13381337"
"GNQ","1994","2.1350098"
"GNQ","1995","2.1882625"
"GNQ","1996","2.3267488"
"GNQ","1997","3.2609353"
"GNQ","1998","3.65599"
"GNQ","1999","3.8338313"
"GNQ","2000","3.9406133"
"GNQ","2001","4.3024526"
"GNQ","2002","3.661793"
"GNQ","2003","3.9679317"
"GNQ","2004","7.426937"
"GNQ","2005","7.1790586"
"GNQ","2006","6.8273363"
"GNQ","2007","6.0327177"
"GNQ","2008","5.971668"
"GNQ","2009","4.6963124"
"GNQ","2010","5.8492513"
"GNQ","2011","5.324637"
"GNQ","2012","5.7812014"
"GNQ","2013","6.5888524"
"GNQ","2014","5.9235907"
"GNQ","2015","5.2216945"
"GNQ","2016","5.402845"
"GNQ","2017","5.4195275"
"GNQ","2018","4.0000267"
"GNQ","2019","2.9863906"
"GNQ","2020","3.4615319"
"GNQ","2021","3.444009"
"GNQ","2022","3.0307202"
"ERI","1990","0"
"ERI","1993","0"
"ERI","1994","0.36417803"
"ERI","1995","0.38140956"
"ERI","1996","0.39684013"
"ERI","1997","0.3527999"
"ERI","1998","0.25235873"
"ERI","1999","0.26117384"
"ERI","2000","0.2525956"
"ERI","2001","0.25441217"
"ERI","2002","0.23577702"
"ERI","2003","0.2677602"
"ERI","2004","0.2783153"
"ERI","2005","0.27154836"
"ERI","2006","0.19060002"
"ERI","2007","0.19252422"
"ERI","2008","0.1361898"
"ERI","2009","0.1612614"
"ERI","2010","0.15799847"
"ERI","2011","0.18014175"
"ERI","2012","0.18699779"
"ERI","2013","0.17276883"
"ERI","2014","0.17124091"
"ERI","2015","0.16597131"
"ERI","2016","0.16565685"
"ERI","2017","0.1639894"
"ERI","2018","0.18082562"
"ERI","2019","0.18523079"
"ERI","2020","0.18024033"
"ERI","2021","0.1934708"
"ERI","2022","0.18914719"
"ERI","1939","0.020740744"
"ERI","1940","0.010259877"
"ERI","1941","0.0050671883"
"ERI","1942","0.014998466"
"ERI","1943","0.01970197"
"ERI","1944","0.024263166"
"EST","1949","5.6085014"
"EST","1950","6.2368464"
"EST","1951","6.674009"
"EST","1952","7.059657"
"EST","1953","7.384248"
"EST","1954","7.9789376"
"EST","1955","8.951494"
"EST","1956","9.717144"
"EST","1957","10.537551"
"EST","1958","11.163336"
"EST","1959","11.668515"
"EST","1960","12.041001"
"EST","1961","12.2648535"
"EST","1962","12.718101"
"EST","1963","13.481816"
"EST","1964","14.169675"
"EST","1965","14.860375"
"EST","1966","15.527423"
"EST","1967","16.062656"
"EST","1968","16.331999"
"EST","1969","16.823967"
"EST","1970","17.526083"
"EST","1971","18.427761"
"EST","1972","19.214262"
"EST","1973","19.855669"
"EST","1974","20.4378"
"EST","1975","21.309103"
"EST","1976","21.954182"
"EST","1977","22.515785"
"EST","1978","23.098408"
"EST","1979","23.13259"
"EST","1980","23.909357"
"EST","1981","23.3139"
"EST","1982","23.601559"
"EST","1983","23.774874"
"EST","1984","23.822989"
"EST","1985","25.533901"
"EST","1986","25.21297"
"EST","1987","24.893635"
"EST","1988","24.72691"
"EST","1989","25.105328"
"EST","1990","23.50555"
"EST","1991","21.81062"
"EST","1992","15.853843"
"EST","1993","12.920868"
"EST","1994","13.583166"
"EST","1995","12.432273"
"EST","1996","13.273492"
"EST","1997","13.143159"
"EST","1998","12.004913"
"EST","1999","11.355936"
"EST","2000","11.083067"
"EST","2001","11.442431"
"EST","2002","11.144102"
"EST","2003","12.595059"
"EST","2004","12.717503"
"EST","2005","12.620692"
"EST","2006","12.211169"
"EST","2007","14.875755"
"EST","2008","13.329997"
"EST","2009","10.802874"
"EST","2010","14.250807"
"EST","2011","14.280438"
"EST","2012","13.4361725"
"EST","2013","14.917028"
"EST","2014","14.323191"
"EST","2015","12.036589"
"EST","2016","13.290373"
"EST","2017","14.222141"
"EST","2018","13.527124"
"EST","2019","9.286828"
"EST","2020","6.949406"
"EST","2021","7.8421664"
"EST","2022","7.77628"
"EST","1830","0.0004908724"
"EST","1831","0.0005820066"
"EST","1832","0.00038336706"
"EST","1833","0.00047348242"
"EST","1850","0.0023949947"
"EST","1855","0.006841214"
"EST","1858","0.009265945"
"EST","1859","0.00970972"
"EST","1860","0.012678394"
"EST","1861","0.015913064"
"EST","1862","0.014184167"
"EST","1863","0.014675382"
"EST","1864","0.016263919"
"EST","1865","0.015360702"
"EST","1866","0.047954958"
"EST","1867","0.054378394"
"EST","1868","0.044701405"
"EST","1869","0.05991679"
"EST","1870","0.06424673"
"EST","1871","0.08570155"
"EST","1872","0.0869334"
"EST","1873","0.08062011"
"EST","1874","0.096690685"
"EST","1875","0.10996314"
"EST","1876","0.13489431"
"EST","1877","0.13602373"
"EST","1878","0.17564885"
"EST","1879","0.17808205"
"EST","1880","0.20641704"
"EST","1881","0.21482009"
"EST","1882","0.22357279"
"EST","1883","0.25143284"
"EST","1884","0.25223458"
"EST","1885","0.27146345"
"EST","1886","0.27509758"
"EST","1887","0.2876272"
"EST","1888","0.29644057"
"EST","1889","0.31632486"
"EST","1890","0.3539579"
"EST","1891","0.38507262"
"EST","1892","0.40274495"
"EST","1893","0.4664319"
"EST","1894","0.46938974"
"EST","1895","0.53290945"
"EST","1896","0.53602934"
"EST","1897","0.6123688"
"EST","1898","0.67860097"
"EST","1899","0.7778447"
"EST","1900","0.87063795"
"EST","1901","0.88317037"
"EST","1902","0.842828"
"EST","1903","0.8146119"
"EST","1904","0.8955133"
"EST","1905","0.7898221"
"EST","1906","0.8901392"
"EST","1907","0.98514444"
"EST","1908","0.9793627"
"EST","1909","1.0214485"
"EST","1910","0.98967236"
"EST","1911","1.0136671"
"EST","1912","1.1343154"
"EST","1913","1.2171966"
"EST","1914","1.0851486"
"EST","1915","0.9838724"
"EST","1916","1.0358483"
"EST","1917","0.9416911"
"EST","1918","0.37096173"
"EST","1919","0.31371948"
"EST","1920","0.28389496"
"EST","1921","0.30623263"
"EST","1922","0.37231818"
"EST","1923","0.410951"
"EST","1924","0.48921567"
"EST","1925","0.48246074"
"EST","1926","0.6984762"
"EST","1927","0.8676957"
"EST","1928","0.9738105"
"EST","1929","1.0461633"
"EST","1930","1.4156305"
"EST","1931","1.6990079"
"EST","1932","1.9123796"
"EST","1933","2.1367137"
"EST","1934","2.584589"
"EST","1935","2.9271448"
"EST","1936","3.3591173"
"EST","1937","3.436858"
"EST","1938","3.629561"
"EST","1939","3.675169"
"EST","1940","4.397789"
"EST","1941","3.8699045"
"EST","1942","2.10542"
"EST","1943","2.202576"
"EST","1944","3.2017555"
"EST","1945","3.399394"
"EST","1946","3.8306563"
"EST","1947","4.624374"
"EST","1948","4.9338393"
"SWZ","1950","0.013487646"
"SWZ","1951","0.0131527465"
"SWZ","1952","0.01283039"
"SWZ","1953","0.012520332"
"SWZ","1954","0.012220911"
"SWZ","1955","0.011931356"
"SWZ","1956","0.011652054"
"SWZ","1957","0.011381179"
"SWZ","1958","0.01111836"
"SWZ","1959","0.010863764"
"SWZ","1960","0.09556211"
"SWZ","1961","0.010380162"
"SWZ","1964","0.029037729"
"SWZ","1965","0.20757763"
"SWZ","1966","0.5052285"
"SWZ","1967","0.55453897"
"SWZ","1968","0.66240704"
"SWZ","1969","0.70497966"
"SWZ","1970","0.8273233"
"SWZ","1971","0.8778884"
"SWZ","1972","0.8150617"
"SWZ","1973","0.7698872"
"SWZ","1974","0.62963855"
"SWZ","1975","0.66154706"
"SWZ","1976","0.63453496"
"SWZ","1977","0.62830305"
"SWZ","1978","0.7848023"
"SWZ","1979","0.77190125"
"SWZ","1980","0.77740204"
"SWZ","1981","0.70757353"
"SWZ","1982","0.6872357"
"SWZ","1983","0.4136229"
"SWZ","1984","0.4922746"
"SWZ","1985","0.6259601"
"SWZ","1986","0.6272632"
"SWZ","1987","0.57470644"
"SWZ","1988","0.5488344"
"SWZ","1989","0.52788997"
"SWZ","1990","1.124058"
"SWZ","1991","0.9801207"
"SWZ","1992","0.89900017"
"SWZ","1993","0.74551684"
"SWZ","1994","1.1294591"
"SWZ","1995","1.1142781"
"SWZ","1996","0.8091266"
"SWZ","1997","1.1538527"
"SWZ","1998","1.1555232"
"SWZ","1999","1.2160769"
"SWZ","2000","1.1733288"
"SWZ","2001","1.0519838"
"SWZ","2002","1.0286082"
"SWZ","2003","0.9481757"
"SWZ","2004","0.93853873"
"SWZ","2005","0.94685394"
"SWZ","2006","0.9417127"
"SWZ","2007","0.9599277"
"SWZ","2008","0.9379485"
"SWZ","2009","0.9671255"
"SWZ","2010","0.9060682"
"SWZ","2011","0.9115425"
"SWZ","2012","1.0516108"
"SWZ","2013","1.2515529"
"SWZ","2014","0.68341696"
"SWZ","2015","0.7657965"
"SWZ","2016","0.92359316"
"SWZ","2017","0.85601753"
"SWZ","2018","0.89040095"
"SWZ","2019","0.95858824"
"SWZ","2020","0.9247956"
"SWZ","2021","0.9489723"
"SWZ","2022","1.0527312"
"ETH","1949","0.00020702281"
"ETH","1950","0.0049637044"
"ETH","1951","0.0034394504"
"ETH","1952","0.0053467634"
"ETH","1953","0.009695681"
"ETH","1954","0.014047992"
"ETH","1955","0.011523139"
"ETH","1956","0.0120084295"
"ETH","1957","0.015724493"
